id,category,difficulty,topicKey,question,choice1,choice2,choice3,choice4,answer,explanation,era,tags_pipe_separated
gpq_06114,スーパーカー技術,3,スーパーカー技術|term|自然吸気エンジン,復習確認03：「自然吸気エンジン」の説明として正しいものは？,外部バッテリーだけで走る方式,ターボやスーパーチャージャーを使わない吸気方式,タイヤ内に空気を入れない方式,燃料を水で薄める方式,1,レスポンスや音で評価されます。,all,supercar|add_supercar
gpq_06115,スーパーカー技術,2,スーパーカー技術|term|V12エンジン,復習確認03：「V12エンジン」の説明として正しいものは？,2気筒の横置きエンジン,直列3気筒の別名,12気筒をV型に配置したエンジン,ロータリーだけの電動機,2,高級GTやスーパーカーで象徴的です。,all,supercar|add_supercar
gpq_06116,スーパーカー名車,3,スーパーカー名車|term|フェラーリF40,復習確認03：「フェラーリF40」の説明として正しいものは？,大型トラック,小型商用バン,電動ミニバン,ツインターボV8を持つ1980年代の代表的スーパーカー,3,F40は軽量・過激なスーパーカーとして有名です。,all,supercar|add_supercar
gpq_06117,スーパーカー名車,4,スーパーカー名車|term|マクラーレンF1,復習確認03：「マクラーレンF1」の説明として正しいものは？,前輪駆動の軽自動車,中央運転席3座レイアウトで知られるスーパーカー,大型SUVだけの名称,二輪スクーター,1,センタードライビングポジションが特徴です。,all,supercar|add_supercar
gpq_06118,スーパーカー名車,3,スーパーカー名車|term|ランボルギーニ・ミウラ,復習確認03：「ランボルギーニ・ミウラ」の説明として正しいものは？,大型観光バス,商用ディーゼルトラック,初期スーパーカーを象徴するミッドシップV12モデル,小型ハッチバック,2,ミウラはスーパーカー史で重要な1台です。,all,supercar|add_supercar
gpq_06119,スーパーカー名車,3,スーパーカー名車|term|ブガッティ・ヴェイロン,復習確認03：「ブガッティ・ヴェイロン」の説明として正しいものは？,農業用トラクター,W16クアッドターボで知られる超高性能車,小型軽バン,ラリー専用の二輪車,1,超高出力・超高速で有名です。,all,supercar|add_supercar
gpq_06120,ハイパーカー/EV,3,ハイパーカー/EV|term|ハイブリッドハイパーカー,復習確認03：「ハイブリッドハイパーカー」の説明として正しいものは？,木製フレームだけの車,人力だけで走る車,エンジンと電動モーターを組み合わせ高性能化する車,蒸気機関車,2,現代ハイパーカーでは電動化も重要です。,all,supercar|add_supercar
gpq_06121,ハイパーカー/EV,2,ハイパーカー/EV|term|回生ブレーキ,復習確認03：「回生ブレーキ」の説明として正しいものは？,燃料タンクを広げる方法,排気音を大きくする装置,減速エネルギーを電気として回収する仕組み,タイヤを自動で新品にする装置,2,EVやハイブリッドで効率向上に使われます。,all,supercar|add_supercar
gpq_06122,スーパーカー実用知識,2,スーパーカー実用知識|term|低い最低地上高,復習確認03：「低い最低地上高」の説明として正しいものは？,段差や駐車場スロープで注意が必要な要素,高速道路で燃料が自動回復する要素,ワイパーが不要になる要素,ヘッドライトが不要になる要素,0,スーパーカーは段差で擦りやすいです。,all,supercar|add_supercar
gpq_06123,スーパーカー基礎,2,スーパーカー基礎|term|ミッドシップレイアウト,復習確認04：「ミッドシップレイアウト」の説明として正しいものは？,エンジンを車体中央付近に置き、運動性能を高めやすい配置,エンジンを屋根上に置く配置,後席だけを広くする配置,燃料を外部タンクだけにする配置,0,重量配分と旋回性能に有利です。,all,supercar|add_supercar
gpq_06124,スーパーカー技術,4,スーパーカー技術|term|カーボンモノコック,復習確認04：「カーボンモノコック」の説明として正しいものは？（追加確認6124）,鉄製ホイールの装飾,軽量・高剛性・高強度を狙った一体構造の車体骨格,燃料の銘柄,ナビ画面の保護フィルム,1,軽量化と安全性のために使われます。,all,supercar|add_supercar
gpq_06125,スーパーカー技術,3,スーパーカー技術|term|セラミックブレーキ,復習確認04：「セラミックブレーキ」の説明として正しいものは？,シートの冷却だけを行う装置,高温に強く軽量化にも寄与する高性能ブレーキ,雨の日専用のワイパー,燃料を増やす装置,1,高性能走行では耐熱性が重要です。,all,supercar|add_supercar
gpq_06126,スーパーカー技術,4,スーパーカー技術|term|アクティブエアロ,復習確認04：「アクティブエアロ」の説明として正しいものは？,速度や走行状態に応じて空力部品を動かす仕組み,窓を自動で曇らせる機能,タイヤを自動で交換する機能,燃料の色を変える機能,0,ドラッグとダウンフォースのバランスを取ります。,all,supercar|add_supercar
gpq_06127,スーパーカー実用知識,2,スーパーカー実用知識|term|ノーズリフト,復習確認04：「ノーズリフト」の説明として正しいものは？,ヘッドライトの色変更,段差や坂で車体前部を持ち上げる機能,最高速を上げるターボの名称,燃料を冷やす装置,1,低い車高の車では段差対策として使われます。,all,supercar|add_supercar
gpq_06128,スーパーカー技術,3,スーパーカー技術|term|ローンチコントロール,復習確認04：「ローンチコントロール」の説明として正しいものは？,洗車機のモード,発進時の駆動力を電子制御して加速を安定させる機能,タイヤ交換予約機能,駐車料金を払う機能,1,強力なエンジンの発進加速を安定させます。,all,supercar|add_supercar
gpq_06129,スーパーカー基礎,2,スーパーカー基礎|term|ダウンフォース,復習確認04：「ダウンフォース」の説明として正しいものは？,タイヤを膨らませる圧力,燃料を上に持ち上げる力,高速走行時に車を路面へ押し付ける空力的な力,エンジン音の大きさ,2,高速域の安定性に関わります。,all,supercar|add_supercar
gpq_06130,スーパーカー基礎,2,スーパーカー基礎|term|ドラッグ,復習確認04：「ドラッグ」の説明として正しいものは？,ブレーキ液の色,シートの素材,空気抵抗,タイヤの厚み,2,高速性能では空気抵抗の低減が重要です。,all,supercar|add_supercar
gpq_06131,スーパーカー基礎,3,スーパーカー基礎|term|パワーウェイトレシオ,復習確認04：「パワーウェイトレシオ」の説明として正しいものは？,ブレーキペダルの厚み,車検証の紙質,車重に対する出力の割合,燃料タンクの色,2,加速性能を考える指標の一つです。,all,supercar|add_supercar
gpq_06132,スーパーカー技術,4,スーパーカー技術|term|トルクベクタリング,復習確認04：「トルクベクタリング」の説明として正しいものは？,ワイパーを強くする機能,左右輪などの駆動力配分を制御し旋回性を高める技術,燃料を自動で選ぶ機能,ライトの色を変える機能,1,旋回安定性に関係します。,all,supercar|add_supercar
gpq_06133,スーパーカー基礎,2,スーパーカー基礎|term|AWD,復習確認04：「AWD」の説明として正しいものは？,シートを4個必ず置く方式,4輪すべてを駆動する方式,燃料を2種類混ぜる方式,前輪だけを操舵しない方式,1,トラクション確保に使われることがあります。,all,supercar|add_supercar
gpq_06134,スーパーカー基礎,2,スーパーカー基礎|term|RWD,復習確認04：「RWD」の説明として正しいものは？,後輪を駆動する方式,タイヤを使わない方式,前輪だけを制動する方式,全輪が空転する方式,0,スポーツカーで伝統的に使われます。,all,supercar|add_supercar
gpq_06135,スーパーカー技術,3,スーパーカー技術|term|ツインターボ,復習確認04：「ツインターボ」の説明として正しいものは？,2基のターボチャージャーを使う過給方式,二重の燃料キャップ,2本のワイパーのこと,2枚のナンバープレート,0,高出力エンジンで使われることがあります。,all,supercar|add_supercar
gpq_06136,スーパーカー技術,3,スーパーカー技術|term|自然吸気エンジン,復習確認04：「自然吸気エンジン」の説明として正しいものは？,燃料を水で薄める方式,タイヤ内に空気を入れない方式,外部バッテリーだけで走る方式,ターボやスーパーチャージャーを使わない吸気方式,3,レスポンスや音で評価されます。,all,supercar|add_supercar
gpq_06137,スーパーカー技術,2,スーパーカー技術|term|V12エンジン,復習確認04：「V12エンジン」の説明として正しいものは？,12気筒をV型に配置したエンジン,直列3気筒の別名,ロータリーだけの電動機,2気筒の横置きエンジン,0,高級GTやスーパーカーで象徴的です。,all,supercar|add_supercar
gpq_06138,スーパーカー名車,3,スーパーカー名車|term|フェラーリF40,復習確認04：「フェラーリF40」の説明として正しいものは？,電動ミニバン,ツインターボV8を持つ1980年代の代表的スーパーカー,小型商用バン,大型トラック,1,F40は軽量・過激なスーパーカーとして有名です。,all,supercar|add_supercar
gpq_06139,スーパーカー名車,4,スーパーカー名車|term|マクラーレンF1,復習確認04：「マクラーレンF1」の説明として正しいものは？,二輪スクーター,前輪駆動の軽自動車,大型SUVだけの名称,中央運転席3座レイアウトで知られるスーパーカー,3,センタードライビングポジションが特徴です。,all,supercar|add_supercar
gpq_06140,スーパーカー名車,3,スーパーカー名車|term|ランボルギーニ・ミウラ,復習確認04：「ランボルギーニ・ミウラ」の説明として正しいものは？,商用ディーゼルトラック,初期スーパーカーを象徴するミッドシップV12モデル,小型ハッチバック,大型観光バス,1,ミウラはスーパーカー史で重要な1台です。,all,supercar|add_supercar
gpq_06141,スーパーカー名車,3,スーパーカー名車|term|ブガッティ・ヴェイロン,復習確認04：「ブガッティ・ヴェイロン」の説明として正しいものは？,農業用トラクター,小型軽バン,W16クアッドターボで知られる超高性能車,ラリー専用の二輪車,2,超高出力・超高速で有名です。,all,supercar|add_supercar
gpq_06142,ハイパーカー/EV,3,ハイパーカー/EV|term|ハイブリッドハイパーカー,復習確認04：「ハイブリッドハイパーカー」の説明として正しいものは？,人力だけで走る車,蒸気機関車,木製フレームだけの車,エンジンと電動モーターを組み合わせ高性能化する車,3,現代ハイパーカーでは電動化も重要です。,all,supercar|add_supercar
gpq_06143,ハイパーカー/EV,2,ハイパーカー/EV|term|回生ブレーキ,復習確認04：「回生ブレーキ」の説明として正しいものは？,減速エネルギーを電気として回収する仕組み,燃料タンクを広げる方法,タイヤを自動で新品にする装置,排気音を大きくする装置,0,EVやハイブリッドで効率向上に使われます。,all,supercar|add_supercar
gpq_06144,スーパーカー実用知識,2,スーパーカー実用知識|term|低い最低地上高,復習確認04：「低い最低地上高」の説明として正しいものは？,ヘッドライトが不要になる要素,高速道路で燃料が自動回復する要素,ワイパーが不要になる要素,段差や駐車場スロープで注意が必要な要素,3,スーパーカーは段差で擦りやすいです。,all,supercar|add_supercar
gpq_06145,スーパーカー基礎,2,スーパーカー基礎|term|ミッドシップレイアウト,復習確認05：「ミッドシップレイアウト」の説明として正しいものは？,エンジンを屋根上に置く配置,エンジンを車体中央付近に置き、運動性能を高めやすい配置,燃料を外部タンクだけにする配置,後席だけを広くする配置,1,重量配分と旋回性能に有利です。,all,supercar|add_supercar
gpq_06146,スーパーカー技術,4,スーパーカー技術|term|カーボンモノコック,復習確認05：「カーボンモノコック」の説明として正しいものは？（追加確認6146）,軽量・高剛性・高強度を狙った一体構造の車体骨格,燃料の銘柄,鉄製ホイールの装飾,ナビ画面の保護フィルム,0,軽量化と安全性のために使われます。,all,supercar|add_supercar
gpq_06147,スーパーカー技術,3,スーパーカー技術|term|セラミックブレーキ,復習確認05：「セラミックブレーキ」の説明として正しいものは？,燃料を増やす装置,高温に強く軽量化にも寄与する高性能ブレーキ,シートの冷却だけを行う装置,雨の日専用のワイパー,1,高性能走行では耐熱性が重要です。,all,supercar|add_supercar
gpq_06148,スーパーカー技術,4,スーパーカー技術|term|アクティブエアロ,復習確認05：「アクティブエアロ」の説明として正しいものは？,窓を自動で曇らせる機能,速度や走行状態に応じて空力部品を動かす仕組み,燃料の色を変える機能,タイヤを自動で交換する機能,1,ドラッグとダウンフォースのバランスを取ります。,all,supercar|add_supercar
gpq_06149,スーパーカー実用知識,2,スーパーカー実用知識|term|ノーズリフト,復習確認05：「ノーズリフト」の説明として正しいものは？,最高速を上げるターボの名称,ヘッドライトの色変更,段差や坂で車体前部を持ち上げる機能,燃料を冷やす装置,2,低い車高の車では段差対策として使われます。,all,supercar|add_supercar
gpq_06150,スーパーカー技術,3,スーパーカー技術|term|ローンチコントロール,復習確認05：「ローンチコントロール」の説明として正しいものは？,タイヤ交換予約機能,発進時の駆動力を電子制御して加速を安定させる機能,駐車料金を払う機能,洗車機のモード,1,強力なエンジンの発進加速を安定させます。,all,supercar|add_supercar
gpq_06151,スーパーカー基礎,2,スーパーカー基礎|term|ダウンフォース,復習確認05：「ダウンフォース」の説明として正しいものは？,高速走行時に車を路面へ押し付ける空力的な力,燃料を上に持ち上げる力,エンジン音の大きさ,タイヤを膨らませる圧力,0,高速域の安定性に関わります。,all,supercar|add_supercar
gpq_06152,スーパーカー基礎,2,スーパーカー基礎|term|ドラッグ,復習確認05：「ドラッグ」の説明として正しいものは？,空気抵抗,シートの素材,ブレーキ液の色,タイヤの厚み,0,高速性能では空気抵抗の低減が重要です。,all,supercar|add_supercar
gpq_06153,スーパーカー基礎,3,スーパーカー基礎|term|パワーウェイトレシオ,復習確認05：「パワーウェイトレシオ」の説明として正しいものは？,車検証の紙質,ブレーキペダルの厚み,車重に対する出力の割合,燃料タンクの色,2,加速性能を考える指標の一つです。,all,supercar|add_supercar
gpq_06154,スーパーカー技術,4,スーパーカー技術|term|トルクベクタリング,復習確認05：「トルクベクタリング」の説明として正しいものは？,左右輪などの駆動力配分を制御し旋回性を高める技術,ワイパーを強くする機能,ライトの色を変える機能,燃料を自動で選ぶ機能,0,旋回安定性に関係します。,all,supercar|add_supercar
gpq_06155,スーパーカー基礎,2,スーパーカー基礎|term|AWD,復習確認05：「AWD」の説明として正しいものは？,4輪すべてを駆動する方式,前輪だけを操舵しない方式,燃料を2種類混ぜる方式,シートを4個必ず置く方式,0,トラクション確保に使われることがあります。,all,supercar|add_supercar
gpq_06156,スーパーカー基礎,2,スーパーカー基礎|term|RWD,復習確認05：「RWD」の説明として正しいものは？,全輪が空転する方式,タイヤを使わない方式,前輪だけを制動する方式,後輪を駆動する方式,3,スポーツカーで伝統的に使われます。,all,supercar|add_supercar
gpq_06157,スーパーカー技術,3,スーパーカー技術|term|ツインターボ,復習確認05：「ツインターボ」の説明として正しいものは？,2基のターボチャージャーを使う過給方式,二重の燃料キャップ,2本のワイパーのこと,2枚のナンバープレート,0,高出力エンジンで使われることがあります。,all,supercar|add_supercar
gpq_06158,スーパーカー技術,3,スーパーカー技術|term|自然吸気エンジン,復習確認05：「自然吸気エンジン」の説明として正しいものは？,外部バッテリーだけで走る方式,タイヤ内に空気を入れない方式,燃料を水で薄める方式,ターボやスーパーチャージャーを使わない吸気方式,3,レスポンスや音で評価されます。,all,supercar|add_supercar
gpq_06159,スーパーカー技術,2,スーパーカー技術|term|V12エンジン,復習確認05：「V12エンジン」の説明として正しいものは？,ロータリーだけの電動機,2気筒の横置きエンジン,12気筒をV型に配置したエンジン,直列3気筒の別名,2,高級GTやスーパーカーで象徴的です。,all,supercar|add_supercar
gpq_06160,スーパーカー名車,3,スーパーカー名車|term|フェラーリF40,復習確認05：「フェラーリF40」の説明として正しいものは？,電動ミニバン,小型商用バン,大型トラック,ツインターボV8を持つ1980年代の代表的スーパーカー,3,F40は軽量・過激なスーパーカーとして有名です。,all,supercar|add_supercar
gpq_06161,スーパーカー名車,4,スーパーカー名車|term|マクラーレンF1,復習確認05：「マクラーレンF1」の説明として正しいものは？,大型SUVだけの名称,前輪駆動の軽自動車,二輪スクーター,中央運転席3座レイアウトで知られるスーパーカー,3,センタードライビングポジションが特徴です。,all,supercar|add_supercar
gpq_06162,スーパーカー名車,3,スーパーカー名車|term|ランボルギーニ・ミウラ,復習確認05：「ランボルギーニ・ミウラ」の説明として正しいものは？,小型ハッチバック,大型観光バス,商用ディーゼルトラック,初期スーパーカーを象徴するミッドシップV12モデル,3,ミウラはスーパーカー史で重要な1台です。,all,supercar|add_supercar
gpq_06163,スーパーカー名車,3,スーパーカー名車|term|ブガッティ・ヴェイロン,復習確認05：「ブガッティ・ヴェイロン」の説明として正しいものは？,農業用トラクター,小型軽バン,ラリー専用の二輪車,W16クアッドターボで知られる超高性能車,3,超高出力・超高速で有名です。,all,supercar|add_supercar
gpq_06164,ハイパーカー/EV,3,ハイパーカー/EV|term|ハイブリッドハイパーカー,復習確認05：「ハイブリッドハイパーカー」の説明として正しいものは？,人力だけで走る車,エンジンと電動モーターを組み合わせ高性能化する車,木製フレームだけの車,蒸気機関車,1,現代ハイパーカーでは電動化も重要です。,all,supercar|add_supercar
gpq_06165,ハイパーカー/EV,2,ハイパーカー/EV|term|回生ブレーキ,復習確認05：「回生ブレーキ」の説明として正しいものは？,排気音を大きくする装置,減速エネルギーを電気として回収する仕組み,燃料タンクを広げる方法,タイヤを自動で新品にする装置,1,EVやハイブリッドで効率向上に使われます。,all,supercar|add_supercar
gpq_06166,スーパーカー実用知識,2,スーパーカー実用知識|term|低い最低地上高,復習確認05：「低い最低地上高」の説明として正しいものは？,ヘッドライトが不要になる要素,段差や駐車場スロープで注意が必要な要素,ワイパーが不要になる要素,高速道路で燃料が自動回復する要素,1,スーパーカーは段差で擦りやすいです。,all,supercar|add_supercar
gpq_06167,スーパーカー基礎,2,スーパーカー基礎|term|ミッドシップレイアウト,復習確認06：「ミッドシップレイアウト」の説明として正しいものは？,後席だけを広くする配置,燃料を外部タンクだけにする配置,エンジンを屋根上に置く配置,エンジンを車体中央付近に置き、運動性能を高めやすい配置,3,重量配分と旋回性能に有利です。,all,supercar|add_supercar
gpq_06168,スーパーカー技術,4,スーパーカー技術|term|カーボンモノコック,復習確認06：「カーボンモノコック」の説明として正しいものは？（追加確認6168）,軽量・高剛性・高強度を狙った一体構造の車体骨格,ナビ画面の保護フィルム,燃料の銘柄,鉄製ホイールの装飾,0,軽量化と安全性のために使われます。,all,supercar|add_supercar
gpq_06169,スーパーカー技術,3,スーパーカー技術|term|セラミックブレーキ,復習確認06：「セラミックブレーキ」の説明として正しいものは？,シートの冷却だけを行う装置,雨の日専用のワイパー,高温に強く軽量化にも寄与する高性能ブレーキ,燃料を増やす装置,2,高性能走行では耐熱性が重要です。,all,supercar|add_supercar
gpq_06170,スーパーカー技術,4,スーパーカー技術|term|アクティブエアロ,復習確認06：「アクティブエアロ」の説明として正しいものは？,速度や走行状態に応じて空力部品を動かす仕組み,燃料の色を変える機能,タイヤを自動で交換する機能,窓を自動で曇らせる機能,0,ドラッグとダウンフォースのバランスを取ります。,all,supercar|add_supercar
gpq_06171,スーパーカー実用知識,2,スーパーカー実用知識|term|ノーズリフト,復習確認06：「ノーズリフト」の説明として正しいものは？,最高速を上げるターボの名称,ヘッドライトの色変更,段差や坂で車体前部を持ち上げる機能,燃料を冷やす装置,2,低い車高の車では段差対策として使われます。,all,supercar|add_supercar
gpq_06172,スーパーカー技術,3,スーパーカー技術|term|ローンチコントロール,復習確認06：「ローンチコントロール」の説明として正しいものは？,発進時の駆動力を電子制御して加速を安定させる機能,駐車料金を払う機能,洗車機のモード,タイヤ交換予約機能,0,強力なエンジンの発進加速を安定させます。,all,supercar|add_supercar
gpq_06173,スーパーカー基礎,2,スーパーカー基礎|term|ダウンフォース,復習確認06：「ダウンフォース」の説明として正しいものは？,高速走行時に車を路面へ押し付ける空力的な力,燃料を上に持ち上げる力,エンジン音の大きさ,タイヤを膨らませる圧力,0,高速域の安定性に関わります。,all,supercar|add_supercar
gpq_06174,スーパーカー基礎,2,スーパーカー基礎|term|ドラッグ,復習確認06：「ドラッグ」の説明として正しいものは？,空気抵抗,タイヤの厚み,ブレーキ液の色,シートの素材,0,高速性能では空気抵抗の低減が重要です。,all,supercar|add_supercar
gpq_06175,スーパーカー基礎,3,スーパーカー基礎|term|パワーウェイトレシオ,復習確認06：「パワーウェイトレシオ」の説明として正しいものは？,車重に対する出力の割合,燃料タンクの色,ブレーキペダルの厚み,車検証の紙質,0,加速性能を考える指標の一つです。,all,supercar|add_supercar
gpq_06176,スーパーカー技術,4,スーパーカー技術|term|トルクベクタリング,復習確認06：「トルクベクタリング」の説明として正しいものは？,ワイパーを強くする機能,左右輪などの駆動力配分を制御し旋回性を高める技術,ライトの色を変える機能,燃料を自動で選ぶ機能,1,旋回安定性に関係します。,all,supercar|add_supercar
gpq_06177,スーパーカー基礎,2,スーパーカー基礎|term|AWD,復習確認06：「AWD」の説明として正しいものは？,燃料を2種類混ぜる方式,4輪すべてを駆動する方式,前輪だけを操舵しない方式,シートを4個必ず置く方式,1,トラクション確保に使われることがあります。,all,supercar|add_supercar
gpq_06178,スーパーカー基礎,2,スーパーカー基礎|term|RWD,復習確認06：「RWD」の説明として正しいものは？,後輪を駆動する方式,全輪が空転する方式,前輪だけを制動する方式,タイヤを使わない方式,0,スポーツカーで伝統的に使われます。,all,supercar|add_supercar
gpq_06179,スーパーカー技術,3,スーパーカー技術|term|ツインターボ,復習確認06：「ツインターボ」の説明として正しいものは？,2本のワイパーのこと,2枚のナンバープレート,2基のターボチャージャーを使う過給方式,二重の燃料キャップ,2,高出力エンジンで使われることがあります。,all,supercar|add_supercar
gpq_06180,スーパーカー技術,3,スーパーカー技術|term|自然吸気エンジン,復習確認06：「自然吸気エンジン」の説明として正しいものは？,燃料を水で薄める方式,タイヤ内に空気を入れない方式,ターボやスーパーチャージャーを使わない吸気方式,外部バッテリーだけで走る方式,2,レスポンスや音で評価されます。,all,supercar|add_supercar
gpq_06181,スーパーカー技術,2,スーパーカー技術|term|V12エンジン,復習確認06：「V12エンジン」の説明として正しいものは？,直列3気筒の別名,ロータリーだけの電動機,12気筒をV型に配置したエンジン,2気筒の横置きエンジン,2,高級GTやスーパーカーで象徴的です。,all,supercar|add_supercar
gpq_06182,スーパーカー名車,3,スーパーカー名車|term|フェラーリF40,復習確認06：「フェラーリF40」の説明として正しいものは？,大型トラック,小型商用バン,ツインターボV8を持つ1980年代の代表的スーパーカー,電動ミニバン,2,F40は軽量・過激なスーパーカーとして有名です。,all,supercar|add_supercar
gpq_06183,スーパーカー名車,4,スーパーカー名車|term|マクラーレンF1,復習確認06：「マクラーレンF1」の説明として正しいものは？,前輪駆動の軽自動車,大型SUVだけの名称,中央運転席3座レイアウトで知られるスーパーカー,二輪スクーター,2,センタードライビングポジションが特徴です。,all,supercar|add_supercar
gpq_06184,スーパーカー名車,3,スーパーカー名車|term|ランボルギーニ・ミウラ,復習確認06：「ランボルギーニ・ミウラ」の説明として正しいものは？,小型ハッチバック,商用ディーゼルトラック,大型観光バス,初期スーパーカーを象徴するミッドシップV12モデル,3,ミウラはスーパーカー史で重要な1台です。,all,supercar|add_supercar
gpq_06185,スーパーカー名車,3,スーパーカー名車|term|ブガッティ・ヴェイロン,復習確認06：「ブガッティ・ヴェイロン」の説明として正しいものは？,農業用トラクター,W16クアッドターボで知られる超高性能車,ラリー専用の二輪車,小型軽バン,1,超高出力・超高速で有名です。,all,supercar|add_supercar
gpq_06186,ハイパーカー/EV,3,ハイパーカー/EV|term|ハイブリッドハイパーカー,復習確認06：「ハイブリッドハイパーカー」の説明として正しいものは？,エンジンと電動モーターを組み合わせ高性能化する車,人力だけで走る車,蒸気機関車,木製フレームだけの車,0,現代ハイパーカーでは電動化も重要です。,all,supercar|add_supercar
gpq_06187,ハイパーカー/EV,2,ハイパーカー/EV|term|回生ブレーキ,復習確認06：「回生ブレーキ」の説明として正しいものは？,タイヤを自動で新品にする装置,減速エネルギーを電気として回収する仕組み,燃料タンクを広げる方法,排気音を大きくする装置,1,EVやハイブリッドで効率向上に使われます。,all,supercar|add_supercar
gpq_06188,スーパーカー実用知識,2,スーパーカー実用知識|term|低い最低地上高,復習確認06：「低い最低地上高」の説明として正しいものは？,ワイパーが不要になる要素,ヘッドライトが不要になる要素,高速道路で燃料が自動回復する要素,段差や駐車場スロープで注意が必要な要素,3,スーパーカーは段差で擦りやすいです。,all,supercar|add_supercar
gpq_06189,スーパーカー基礎,2,スーパーカー基礎|term|ミッドシップレイアウト,復習確認07：「ミッドシップレイアウト」の説明として正しいものは？,エンジンを屋根上に置く配置,エンジンを車体中央付近に置き、運動性能を高めやすい配置,後席だけを広くする配置,燃料を外部タンクだけにする配置,1,重量配分と旋回性能に有利です。,all,supercar|add_supercar
gpq_06190,スーパーカー技術,4,スーパーカー技術|term|カーボンモノコック,復習確認07：「カーボンモノコック」の説明として正しいものは？（追加確認6190）,軽量・高剛性・高強度を狙った一体構造の車体骨格,燃料の銘柄,鉄製ホイールの装飾,ナビ画面の保護フィルム,0,軽量化と安全性のために使われます。,all,supercar|add_supercar
gpq_06191,スーパーカー技術,3,スーパーカー技術|term|セラミックブレーキ,復習確認07：「セラミックブレーキ」の説明として正しいものは？,シートの冷却だけを行う装置,雨の日専用のワイパー,燃料を増やす装置,高温に強く軽量化にも寄与する高性能ブレーキ,3,高性能走行では耐熱性が重要です。,all,supercar|add_supercar
gpq_06192,スーパーカー技術,4,スーパーカー技術|term|アクティブエアロ,復習確認07：「アクティブエアロ」の説明として正しいものは？,速度や走行状態に応じて空力部品を動かす仕組み,燃料の色を変える機能,タイヤを自動で交換する機能,窓を自動で曇らせる機能,0,ドラッグとダウンフォースのバランスを取ります。,all,supercar|add_supercar
gpq_06193,スーパーカー実用知識,2,スーパーカー実用知識|term|ノーズリフト,復習確認07：「ノーズリフト」の説明として正しいものは？,燃料を冷やす装置,最高速を上げるターボの名称,段差や坂で車体前部を持ち上げる機能,ヘッドライトの色変更,2,低い車高の車では段差対策として使われます。,all,supercar|add_supercar
gpq_06194,スーパーカー技術,3,スーパーカー技術|term|ローンチコントロール,復習確認07：「ローンチコントロール」の説明として正しいものは？,駐車料金を払う機能,発進時の駆動力を電子制御して加速を安定させる機能,洗車機のモード,タイヤ交換予約機能,1,強力なエンジンの発進加速を安定させます。,all,supercar|add_supercar
gpq_06195,スーパーカー基礎,2,スーパーカー基礎|term|ダウンフォース,復習確認07：「ダウンフォース」の説明として正しいものは？,タイヤを膨らませる圧力,燃料を上に持ち上げる力,高速走行時に車を路面へ押し付ける空力的な力,エンジン音の大きさ,2,高速域の安定性に関わります。,all,supercar|add_supercar
gpq_06196,スーパーカー基礎,2,スーパーカー基礎|term|ドラッグ,復習確認07：「ドラッグ」の説明として正しいものは？,ブレーキ液の色,シートの素材,タイヤの厚み,空気抵抗,3,高速性能では空気抵抗の低減が重要です。,all,supercar|add_supercar
gpq_06197,スーパーカー基礎,3,スーパーカー基礎|term|パワーウェイトレシオ,復習確認07：「パワーウェイトレシオ」の説明として正しいものは？,ブレーキペダルの厚み,車検証の紙質,燃料タンクの色,車重に対する出力の割合,3,加速性能を考える指標の一つです。,all,supercar|add_supercar
gpq_06198,スーパーカー技術,4,スーパーカー技術|term|トルクベクタリング,復習確認07：「トルクベクタリング」の説明として正しいものは？,ワイパーを強くする機能,左右輪などの駆動力配分を制御し旋回性を高める技術,ライトの色を変える機能,燃料を自動で選ぶ機能,1,旋回安定性に関係します。,all,supercar|add_supercar
gpq_06199,スーパーカー基礎,2,スーパーカー基礎|term|AWD,復習確認07：「AWD」の説明として正しいものは？,4輪すべてを駆動する方式,燃料を2種類混ぜる方式,シートを4個必ず置く方式,前輪だけを操舵しない方式,0,トラクション確保に使われることがあります。,all,supercar|add_supercar
gpq_06200,スーパーカー基礎,2,スーパーカー基礎|term|RWD,復習確認07：「RWD」の説明として正しいものは？,後輪を駆動する方式,前輪だけを制動する方式,タイヤを使わない方式,全輪が空転する方式,0,スポーツカーで伝統的に使われます。,all,supercar|add_supercar
gpq_06201,スーパーカー技術,3,スーパーカー技術|term|ツインターボ,復習確認07：「ツインターボ」の説明として正しいものは？,2枚のナンバープレート,二重の燃料キャップ,2本のワイパーのこと,2基のターボチャージャーを使う過給方式,3,高出力エンジンで使われることがあります。,all,supercar|add_supercar
gpq_06202,スーパーカー技術,3,スーパーカー技術|term|自然吸気エンジン,復習確認07：「自然吸気エンジン」の説明として正しいものは？,燃料を水で薄める方式,外部バッテリーだけで走る方式,タイヤ内に空気を入れない方式,ターボやスーパーチャージャーを使わない吸気方式,3,レスポンスや音で評価されます。,all,supercar|add_supercar
gpq_06203,スーパーカー技術,2,スーパーカー技術|term|V12エンジン,復習確認07：「V12エンジン」の説明として正しいものは？,12気筒をV型に配置したエンジン,直列3気筒の別名,2気筒の横置きエンジン,ロータリーだけの電動機,0,高級GTやスーパーカーで象徴的です。,all,supercar|add_supercar
gpq_06204,スーパーカー名車,3,スーパーカー名車|term|フェラーリF40,復習確認07：「フェラーリF40」の説明として正しいものは？,小型商用バン,大型トラック,ツインターボV8を持つ1980年代の代表的スーパーカー,電動ミニバン,2,F40は軽量・過激なスーパーカーとして有名です。,all,supercar|add_supercar
