id,questionSet,category,difficulty,topicKey,question
gpq_04697,F1・クルマ総合,WRC/ラリー,2,WRC/ラリー|term|コ・ドライバー,補足確認06：「コ・ドライバー」の説明として正しいものは？
gpq_04698,F1・クルマ総合,WRC/ラリー,3,WRC/ラリー|term|スペシャルステージ,補足確認06：「スペシャルステージ」の説明として正しいものは？
gpq_04699,F1・クルマ総合,耐久レース/WEC,2,耐久レース/WEC|term|ル・マン24時間,補足確認06：「ル・マン24時間」の説明として正しいものは？
gpq_04700,F1・クルマ総合,耐久レース/WEC,2,耐久レース/WEC|term|WEC,補足確認06：「WEC」の説明として正しいものは？
gpq_04701,F1・クルマ総合,耐久レース/WEC,3,耐久レース/WEC|term|スティント,補足確認06：「スティント」の説明として正しいものは？
gpq_04702,F1・クルマ総合,モータースポーツ総合,2,モータースポーツ総合|term|セーフティカー,補足確認06：「セーフティカー」の説明として正しいものは？
gpq_04703,F1・クルマ総合,モータースポーツ総合,3,モータースポーツ総合|term|フルコースイエロー,補足確認06：「フルコースイエロー」の説明として正しいものは？
gpq_04704,F1・クルマ総合,モータースポーツ総合,2,モータースポーツ総合|term|ローリングスタート,補足確認06：「ローリングスタート」の説明として正しいものは？
gpq_04705,F1・クルマ総合,インディカー/NASCAR,3,インディカー/NASCAR|term|インディ500,補足確認06：「インディ500」の説明として正しいものは？
gpq_04706,F1・クルマ総合,インディカー/NASCAR,2,インディカー/NASCAR|term|オーバルコース,補足確認06：「オーバルコース」の説明として正しいものは？
gpq_04707,F1・クルマ総合,インディカー/NASCAR,2,インディカー/NASCAR|term|NASCAR,補足確認06：「NASCAR」の説明として正しいものは？
gpq_04708,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|ドラッグレース,補足確認06：「ドラッグレース」の説明として正しいものは？
gpq_04709,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|ジムカーナ,補足確認06：「ジムカーナ」の説明として正しいものは？
gpq_04710,F1・クルマ総合,二輪/カート/ドラッグ,1,二輪/カート/ドラッグ|term|カート,補足確認06：「カート」の説明として正しいものは？
gpq_04711,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|MotoGP,補足確認06：「MotoGP」の説明として正しいものは？
gpq_04712,F1・クルマ総合,モータースポーツ総合,1,モータースポーツ総合|term|ポールポジション,補足確認06：「ポールポジション」の説明として正しいものは？
gpq_04713,F1・クルマ総合,モータースポーツ総合,1,モータースポーツ総合|term|ファステストラップ,補足確認06：「ファステストラップ」の説明として正しいものは？
gpq_04714,F1・クルマ総合,モータースポーツ総合,3,モータースポーツ総合|term|トラックリミット,補足確認06：「トラックリミット」の説明として正しいものは？
gpq_04715,F1・クルマ総合,モータースポーツ総合,3,モータースポーツ総合|term|HANS,補足確認06：「HANS」の説明として正しいものは？
gpq_04716,F1・クルマ総合,耐久レース/WEC,4,耐久レース/WEC|term|BOP,補足確認06：「BOP」の説明として正しいものは？
gpq_04717,F1・クルマ総合,WRC/ラリー,2,WRC/ラリー|term|WRC,補足確認07：「WRC」の説明として正しいものは？
gpq_04718,F1・クルマ総合,WRC/ラリー,3,WRC/ラリー|term|ペースノート,補足確認07：「ペースノート」の説明として正しいものは？
gpq_04719,F1・クルマ総合,WRC/ラリー,2,WRC/ラリー|term|コ・ドライバー,補足確認07：「コ・ドライバー」の説明として正しいものは？
gpq_04720,F1・クルマ総合,WRC/ラリー,3,WRC/ラリー|term|スペシャルステージ,補足確認07：「スペシャルステージ」の説明として正しいものは？
gpq_04721,F1・クルマ総合,耐久レース/WEC,2,耐久レース/WEC|term|ル・マン24時間,補足確認07：「ル・マン24時間」の説明として正しいものは？
gpq_04722,F1・クルマ総合,耐久レース/WEC,2,耐久レース/WEC|term|WEC,補足確認07：「WEC」の説明として正しいものは？
gpq_04723,F1・クルマ総合,耐久レース/WEC,3,耐久レース/WEC|term|スティント,補足確認07：「スティント」の説明として正しいものは？
gpq_04724,F1・クルマ総合,モータースポーツ総合,2,モータースポーツ総合|term|セーフティカー,補足確認07：「セーフティカー」の説明として正しいものは？
gpq_04725,F1・クルマ総合,モータースポーツ総合,3,モータースポーツ総合|term|フルコースイエロー,補足確認07：「フルコースイエロー」の説明として正しいものは？
gpq_04726,F1・クルマ総合,モータースポーツ総合,2,モータースポーツ総合|term|ローリングスタート,補足確認07：「ローリングスタート」の説明として正しいものは？
gpq_04727,F1・クルマ総合,インディカー/NASCAR,3,インディカー/NASCAR|term|インディ500,補足確認07：「インディ500」の説明として正しいものは？
gpq_04728,F1・クルマ総合,インディカー/NASCAR,2,インディカー/NASCAR|term|オーバルコース,補足確認07：「オーバルコース」の説明として正しいものは？
gpq_04729,F1・クルマ総合,インディカー/NASCAR,2,インディカー/NASCAR|term|NASCAR,補足確認07：「NASCAR」の説明として正しいものは？
gpq_04730,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|ドラッグレース,補足確認07：「ドラッグレース」の説明として正しいものは？
gpq_04731,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|ジムカーナ,補足確認07：「ジムカーナ」の説明として正しいものは？
gpq_04732,F1・クルマ総合,二輪/カート/ドラッグ,1,二輪/カート/ドラッグ|term|カート,補足確認07：「カート」の説明として正しいものは？
gpq_04733,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|MotoGP,補足確認07：「MotoGP」の説明として正しいものは？
gpq_04734,F1・クルマ総合,モータースポーツ総合,1,モータースポーツ総合|term|ポールポジション,補足確認07：「ポールポジション」の説明として正しいものは？
gpq_04735,F1・クルマ総合,モータースポーツ総合,1,モータースポーツ総合|term|ファステストラップ,補足確認07：「ファステストラップ」の説明として正しいものは？
gpq_04736,F1・クルマ総合,モータースポーツ総合,3,モータースポーツ総合|term|トラックリミット,補足確認07：「トラックリミット」の説明として正しいものは？
gpq_04737,F1・クルマ総合,モータースポーツ総合,3,モータースポーツ総合|term|HANS,補足確認07：「HANS」の説明として正しいものは？
gpq_04738,F1・クルマ総合,耐久レース/WEC,4,耐久レース/WEC|term|BOP,補足確認07：「BOP」の説明として正しいものは？
gpq_04739,F1・クルマ総合,WRC/ラリー,2,WRC/ラリー|term|WRC,補足確認08：「WRC」の説明として正しいものは？
gpq_04740,F1・クルマ総合,WRC/ラリー,3,WRC/ラリー|term|ペースノート,補足確認08：「ペースノート」の説明として正しいものは？
gpq_04741,F1・クルマ総合,WRC/ラリー,2,WRC/ラリー|term|コ・ドライバー,補足確認08：「コ・ドライバー」の説明として正しいものは？
gpq_04742,F1・クルマ総合,WRC/ラリー,3,WRC/ラリー|term|スペシャルステージ,補足確認08：「スペシャルステージ」の説明として正しいものは？
gpq_04743,F1・クルマ総合,耐久レース/WEC,2,耐久レース/WEC|term|ル・マン24時間,補足確認08：「ル・マン24時間」の説明として正しいものは？
gpq_04744,F1・クルマ総合,耐久レース/WEC,2,耐久レース/WEC|term|WEC,補足確認08：「WEC」の説明として正しいものは？
gpq_04745,F1・クルマ総合,耐久レース/WEC,3,耐久レース/WEC|term|スティント,補足確認08：「スティント」の説明として正しいものは？
gpq_04746,F1・クルマ総合,モータースポーツ総合,2,モータースポーツ総合|term|セーフティカー,補足確認08：「セーフティカー」の説明として正しいものは？
gpq_04747,F1・クルマ総合,モータースポーツ総合,3,モータースポーツ総合|term|フルコースイエロー,補足確認08：「フルコースイエロー」の説明として正しいものは？
gpq_04748,F1・クルマ総合,モータースポーツ総合,2,モータースポーツ総合|term|ローリングスタート,補足確認08：「ローリングスタート」の説明として正しいものは？
gpq_04749,F1・クルマ総合,インディカー/NASCAR,3,インディカー/NASCAR|term|インディ500,補足確認08：「インディ500」の説明として正しいものは？
gpq_04750,F1・クルマ総合,インディカー/NASCAR,2,インディカー/NASCAR|term|オーバルコース,補足確認08：「オーバルコース」の説明として正しいものは？
gpq_04751,F1・クルマ総合,インディカー/NASCAR,2,インディカー/NASCAR|term|NASCAR,補足確認08：「NASCAR」の説明として正しいものは？
gpq_04752,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|ドラッグレース,補足確認08：「ドラッグレース」の説明として正しいものは？
gpq_04753,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|ジムカーナ,補足確認08：「ジムカーナ」の説明として正しいものは？
gpq_04754,F1・クルマ総合,二輪/カート/ドラッグ,1,二輪/カート/ドラッグ|term|カート,補足確認08：「カート」の説明として正しいものは？
gpq_04755,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|MotoGP,補足確認08：「MotoGP」の説明として正しいものは？
gpq_04756,F1・クルマ総合,モータースポーツ総合,1,モータースポーツ総合|term|ポールポジション,補足確認08：「ポールポジション」の説明として正しいものは？
gpq_04757,F1・クルマ総合,モータースポーツ総合,1,モータースポーツ総合|term|ファステストラップ,補足確認08：「ファステストラップ」の説明として正しいものは？
gpq_04758,F1・クルマ総合,モータースポーツ総合,3,モータースポーツ総合|term|トラックリミット,補足確認08：「トラックリミット」の説明として正しいものは？
gpq_04759,F1・クルマ総合,モータースポーツ総合,3,モータースポーツ総合|term|HANS,補足確認08：「HANS」の説明として正しいものは？
gpq_04760,F1・クルマ総合,耐久レース/WEC,4,耐久レース/WEC|term|BOP,補足確認08：「BOP」の説明として正しいものは？
gpq_04761,F1・クルマ総合,WRC/ラリー,2,WRC/ラリー|term|WRC,基礎理解：次のうち「WRC」に最も関係が深い内容は？
gpq_04762,F1・クルマ総合,WRC/ラリー,3,WRC/ラリー|term|ペースノート,基礎理解：次のうち「ペースノート」に最も関係が深い内容は？
gpq_04763,F1・クルマ総合,WRC/ラリー,2,WRC/ラリー|term|コ・ドライバー,基礎理解：次のうち「コ・ドライバー」に最も関係が深い内容は？
gpq_04764,F1・クルマ総合,WRC/ラリー,3,WRC/ラリー|term|スペシャルステージ,基礎理解：次のうち「スペシャルステージ」に最も関係が深い内容は？
gpq_04765,F1・クルマ総合,耐久レース/WEC,2,耐久レース/WEC|term|ル・マン24時間,基礎理解：次のうち「ル・マン24時間」に最も関係が深い内容は？
gpq_04766,F1・クルマ総合,耐久レース/WEC,2,耐久レース/WEC|term|WEC,基礎理解：次のうち「WEC」に最も関係が深い内容は？
gpq_04767,F1・クルマ総合,耐久レース/WEC,3,耐久レース/WEC|term|スティント,基礎理解：次のうち「スティント」に最も関係が深い内容は？
gpq_04768,F1・クルマ総合,モータースポーツ総合,2,モータースポーツ総合|term|セーフティカー,基礎理解：次のうち「セーフティカー」に最も関係が深い内容は？
gpq_04769,F1・クルマ総合,モータースポーツ総合,3,モータースポーツ総合|term|フルコースイエロー,基礎理解：次のうち「フルコースイエロー」に最も関係が深い内容は？
gpq_04770,F1・クルマ総合,モータースポーツ総合,2,モータースポーツ総合|term|ローリングスタート,基礎理解：次のうち「ローリングスタート」に最も関係が深い内容は？
gpq_04771,F1・クルマ総合,インディカー/NASCAR,3,インディカー/NASCAR|term|インディ500,基礎理解：次のうち「インディ500」に最も関係が深い内容は？
gpq_04772,F1・クルマ総合,インディカー/NASCAR,2,インディカー/NASCAR|term|オーバルコース,基礎理解：次のうち「オーバルコース」に最も関係が深い内容は？
gpq_04773,F1・クルマ総合,インディカー/NASCAR,2,インディカー/NASCAR|term|NASCAR,基礎理解：次のうち「NASCAR」に最も関係が深い内容は？
gpq_04774,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|ドラッグレース,基礎理解：次のうち「ドラッグレース」に最も関係が深い内容は？
gpq_04775,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|ジムカーナ,基礎理解：次のうち「ジムカーナ」に最も関係が深い内容は？
gpq_04776,F1・クルマ総合,二輪/カート/ドラッグ,1,二輪/カート/ドラッグ|term|カート,基礎理解：次のうち「カート」に最も関係が深い内容は？
gpq_04777,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|MotoGP,基礎理解：次のうち「MotoGP」に最も関係が深い内容は？
gpq_04778,F1・クルマ総合,モータースポーツ総合,1,モータースポーツ総合|term|ポールポジション,基礎理解：次のうち「ポールポジション」に最も関係が深い内容は？
gpq_04779,F1・クルマ総合,モータースポーツ総合,1,モータースポーツ総合|term|ファステストラップ,基礎理解：次のうち「ファステストラップ」に最も関係が深い内容は？
gpq_04780,F1・クルマ総合,モータースポーツ総合,3,モータースポーツ総合|term|トラックリミット,基礎理解：次のうち「トラックリミット」に最も関係が深い内容は？
gpq_04781,F1・クルマ総合,モータースポーツ総合,3,モータースポーツ総合|term|HANS,基礎理解：次のうち「HANS」に最も関係が深い内容は？
gpq_04782,F1・クルマ総合,耐久レース/WEC,4,耐久レース/WEC|term|BOP,基礎理解：次のうち「BOP」に最も関係が深い内容は？
gpq_04783,F1・クルマ総合,WRC/ラリー,2,WRC/ラリー|term|WRC,観戦ポイント：次のうち「WRC」に最も関係が深い内容は？
gpq_04784,F1・クルマ総合,WRC/ラリー,3,WRC/ラリー|term|ペースノート,観戦ポイント：次のうち「ペースノート」に最も関係が深い内容は？
gpq_04785,F1・クルマ総合,WRC/ラリー,2,WRC/ラリー|term|コ・ドライバー,観戦ポイント：次のうち「コ・ドライバー」に最も関係が深い内容は？
gpq_04786,F1・クルマ総合,WRC/ラリー,3,WRC/ラリー|term|スペシャルステージ,観戦ポイント：次のうち「スペシャルステージ」に最も関係が深い内容は？
gpq_04787,F1・クルマ総合,耐久レース/WEC,2,耐久レース/WEC|term|ル・マン24時間,観戦ポイント：次のうち「ル・マン24時間」に最も関係が深い内容は？
gpq_04788,F1・クルマ総合,耐久レース/WEC,2,耐久レース/WEC|term|WEC,観戦ポイント：次のうち「WEC」に最も関係が深い内容は？
gpq_04789,F1・クルマ総合,耐久レース/WEC,3,耐久レース/WEC|term|スティント,観戦ポイント：次のうち「スティント」に最も関係が深い内容は？
gpq_04790,F1・クルマ総合,モータースポーツ総合,2,モータースポーツ総合|term|セーフティカー,観戦ポイント：次のうち「セーフティカー」に最も関係が深い内容は？
gpq_04791,F1・クルマ総合,モータースポーツ総合,3,モータースポーツ総合|term|フルコースイエロー,観戦ポイント：次のうち「フルコースイエロー」に最も関係が深い内容は？
gpq_04792,F1・クルマ総合,モータースポーツ総合,2,モータースポーツ総合|term|ローリングスタート,観戦ポイント：次のうち「ローリングスタート」に最も関係が深い内容は？
gpq_04793,F1・クルマ総合,インディカー/NASCAR,3,インディカー/NASCAR|term|インディ500,観戦ポイント：次のうち「インディ500」に最も関係が深い内容は？
gpq_04794,F1・クルマ総合,インディカー/NASCAR,2,インディカー/NASCAR|term|オーバルコース,観戦ポイント：次のうち「オーバルコース」に最も関係が深い内容は？
gpq_04795,F1・クルマ総合,インディカー/NASCAR,2,インディカー/NASCAR|term|NASCAR,観戦ポイント：次のうち「NASCAR」に最も関係が深い内容は？
gpq_04796,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|ドラッグレース,観戦ポイント：次のうち「ドラッグレース」に最も関係が深い内容は？
gpq_04797,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|ジムカーナ,観戦ポイント：次のうち「ジムカーナ」に最も関係が深い内容は？
gpq_04798,F1・クルマ総合,二輪/カート/ドラッグ,1,二輪/カート/ドラッグ|term|カート,観戦ポイント：次のうち「カート」に最も関係が深い内容は？
gpq_04799,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|MotoGP,観戦ポイント：次のうち「MotoGP」に最も関係が深い内容は？
gpq_04800,F1・クルマ総合,モータースポーツ総合,1,モータースポーツ総合|term|ポールポジション,観戦ポイント：次のうち「ポールポジション」に最も関係が深い内容は？
gpq_04801,F1・クルマ総合,モータースポーツ総合,1,モータースポーツ総合|term|ファステストラップ,観戦ポイント：次のうち「ファステストラップ」に最も関係が深い内容は？
gpq_04802,F1・クルマ総合,モータースポーツ総合,3,モータースポーツ総合|term|トラックリミット,観戦ポイント：次のうち「トラックリミット」に最も関係が深い内容は？
gpq_04803,F1・クルマ総合,モータースポーツ総合,3,モータースポーツ総合|term|HANS,観戦ポイント：次のうち「HANS」に最も関係が深い内容は？
gpq_04804,F1・クルマ総合,耐久レース/WEC,4,耐久レース/WEC|term|BOP,観戦ポイント：次のうち「BOP」に最も関係が深い内容は？
gpq_04805,F1・クルマ総合,WRC/ラリー,2,WRC/ラリー|term|WRC,専門用語：次のうち「WRC」に最も関係が深い内容は？
gpq_04806,F1・クルマ総合,WRC/ラリー,3,WRC/ラリー|term|ペースノート,専門用語：次のうち「ペースノート」に最も関係が深い内容は？
gpq_04807,F1・クルマ総合,WRC/ラリー,2,WRC/ラリー|term|コ・ドライバー,専門用語：次のうち「コ・ドライバー」に最も関係が深い内容は？
gpq_04808,F1・クルマ総合,WRC/ラリー,3,WRC/ラリー|term|スペシャルステージ,専門用語：次のうち「スペシャルステージ」に最も関係が深い内容は？
gpq_04809,F1・クルマ総合,耐久レース/WEC,2,耐久レース/WEC|term|ル・マン24時間,専門用語：次のうち「ル・マン24時間」に最も関係が深い内容は？
gpq_04810,F1・クルマ総合,耐久レース/WEC,2,耐久レース/WEC|term|WEC,専門用語：次のうち「WEC」に最も関係が深い内容は？
gpq_04811,F1・クルマ総合,耐久レース/WEC,3,耐久レース/WEC|term|スティント,専門用語：次のうち「スティント」に最も関係が深い内容は？
gpq_04812,F1・クルマ総合,モータースポーツ総合,2,モータースポーツ総合|term|セーフティカー,専門用語：次のうち「セーフティカー」に最も関係が深い内容は？
gpq_04813,F1・クルマ総合,モータースポーツ総合,3,モータースポーツ総合|term|フルコースイエロー,専門用語：次のうち「フルコースイエロー」に最も関係が深い内容は？
gpq_04814,F1・クルマ総合,モータースポーツ総合,2,モータースポーツ総合|term|ローリングスタート,専門用語：次のうち「ローリングスタート」に最も関係が深い内容は？
gpq_04815,F1・クルマ総合,インディカー/NASCAR,3,インディカー/NASCAR|term|インディ500,専門用語：次のうち「インディ500」に最も関係が深い内容は？
gpq_04816,F1・クルマ総合,インディカー/NASCAR,2,インディカー/NASCAR|term|オーバルコース,専門用語：次のうち「オーバルコース」に最も関係が深い内容は？
gpq_04817,F1・クルマ総合,インディカー/NASCAR,2,インディカー/NASCAR|term|NASCAR,専門用語：次のうち「NASCAR」に最も関係が深い内容は？
gpq_04818,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|ドラッグレース,専門用語：次のうち「ドラッグレース」に最も関係が深い内容は？
gpq_04819,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|ジムカーナ,専門用語：次のうち「ジムカーナ」に最も関係が深い内容は？
gpq_04820,F1・クルマ総合,二輪/カート/ドラッグ,1,二輪/カート/ドラッグ|term|カート,専門用語：次のうち「カート」に最も関係が深い内容は？
gpq_04821,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|MotoGP,専門用語：次のうち「MotoGP」に最も関係が深い内容は？
gpq_04822,F1・クルマ総合,モータースポーツ総合,1,モータースポーツ総合|term|ポールポジション,専門用語：次のうち「ポールポジション」に最も関係が深い内容は？
gpq_04823,F1・クルマ総合,モータースポーツ総合,1,モータースポーツ総合|term|ファステストラップ,専門用語：次のうち「ファステストラップ」に最も関係が深い内容は？
gpq_04824,F1・クルマ総合,モータースポーツ総合,3,モータースポーツ総合|term|トラックリミット,専門用語：次のうち「トラックリミット」に最も関係が深い内容は？
gpq_04825,F1・クルマ総合,モータースポーツ総合,3,モータースポーツ総合|term|HANS,専門用語：次のうち「HANS」に最も関係が深い内容は？
gpq_04826,F1・クルマ総合,耐久レース/WEC,4,耐久レース/WEC|term|BOP,専門用語：次のうち「BOP」に最も関係が深い内容は？
gpq_04827,F1・クルマ総合,WRC/ラリー,2,WRC/ラリー|term|WRC,初心者向け：次のうち「WRC」に最も関係が深い内容は？
gpq_04828,F1・クルマ総合,WRC/ラリー,3,WRC/ラリー|term|ペースノート,初心者向け：次のうち「ペースノート」に最も関係が深い内容は？
gpq_04829,F1・クルマ総合,WRC/ラリー,2,WRC/ラリー|term|コ・ドライバー,初心者向け：次のうち「コ・ドライバー」に最も関係が深い内容は？
gpq_04830,F1・クルマ総合,WRC/ラリー,3,WRC/ラリー|term|スペシャルステージ,初心者向け：次のうち「スペシャルステージ」に最も関係が深い内容は？
gpq_04831,F1・クルマ総合,耐久レース/WEC,2,耐久レース/WEC|term|ル・マン24時間,初心者向け：次のうち「ル・マン24時間」に最も関係が深い内容は？
gpq_04832,F1・クルマ総合,耐久レース/WEC,2,耐久レース/WEC|term|WEC,初心者向け：次のうち「WEC」に最も関係が深い内容は？
gpq_04833,F1・クルマ総合,耐久レース/WEC,3,耐久レース/WEC|term|スティント,初心者向け：次のうち「スティント」に最も関係が深い内容は？
gpq_04834,F1・クルマ総合,モータースポーツ総合,2,モータースポーツ総合|term|セーフティカー,初心者向け：次のうち「セーフティカー」に最も関係が深い内容は？
gpq_04835,F1・クルマ総合,モータースポーツ総合,3,モータースポーツ総合|term|フルコースイエロー,初心者向け：次のうち「フルコースイエロー」に最も関係が深い内容は？
gpq_04836,F1・クルマ総合,モータースポーツ総合,2,モータースポーツ総合|term|ローリングスタート,初心者向け：次のうち「ローリングスタート」に最も関係が深い内容は？
gpq_04837,F1・クルマ総合,インディカー/NASCAR,3,インディカー/NASCAR|term|インディ500,初心者向け：次のうち「インディ500」に最も関係が深い内容は？
gpq_04838,F1・クルマ総合,インディカー/NASCAR,2,インディカー/NASCAR|term|オーバルコース,初心者向け：次のうち「オーバルコース」に最も関係が深い内容は？
gpq_04839,F1・クルマ総合,インディカー/NASCAR,2,インディカー/NASCAR|term|NASCAR,初心者向け：次のうち「NASCAR」に最も関係が深い内容は？
gpq_04840,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|ドラッグレース,初心者向け：次のうち「ドラッグレース」に最も関係が深い内容は？
gpq_04841,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|ジムカーナ,初心者向け：次のうち「ジムカーナ」に最も関係が深い内容は？
gpq_04842,F1・クルマ総合,二輪/カート/ドラッグ,1,二輪/カート/ドラッグ|term|カート,初心者向け：次のうち「カート」に最も関係が深い内容は？
gpq_04843,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|MotoGP,初心者向け：次のうち「MotoGP」に最も関係が深い内容は？
gpq_04844,F1・クルマ総合,モータースポーツ総合,1,モータースポーツ総合|term|ポールポジション,初心者向け：次のうち「ポールポジション」に最も関係が深い内容は？
gpq_04845,F1・クルマ総合,モータースポーツ総合,1,モータースポーツ総合|term|ファステストラップ,初心者向け：次のうち「ファステストラップ」に最も関係が深い内容は？
gpq_04846,F1・クルマ総合,モータースポーツ総合,3,モータースポーツ総合|term|トラックリミット,初心者向け：次のうち「トラックリミット」に最も関係が深い内容は？
gpq_04847,F1・クルマ総合,モータースポーツ総合,3,モータースポーツ総合|term|HANS,初心者向け：次のうち「HANS」に最も関係が深い内容は？
gpq_04848,F1・クルマ総合,耐久レース/WEC,4,耐久レース/WEC|term|BOP,初心者向け：次のうち「BOP」に最も関係が深い内容は？
gpq_04849,F1・クルマ総合,WRC/ラリー,2,WRC/ラリー|term|WRC,実践理解：次のうち「WRC」に最も関係が深い内容は？
gpq_04850,F1・クルマ総合,WRC/ラリー,3,WRC/ラリー|term|ペースノート,実践理解：次のうち「ペースノート」に最も関係が深い内容は？
gpq_04851,F1・クルマ総合,WRC/ラリー,2,WRC/ラリー|term|コ・ドライバー,実践理解：次のうち「コ・ドライバー」に最も関係が深い内容は？
gpq_04852,F1・クルマ総合,WRC/ラリー,3,WRC/ラリー|term|スペシャルステージ,実践理解：次のうち「スペシャルステージ」に最も関係が深い内容は？
gpq_04853,F1・クルマ総合,耐久レース/WEC,2,耐久レース/WEC|term|ル・マン24時間,実践理解：次のうち「ル・マン24時間」に最も関係が深い内容は？
gpq_04854,F1・クルマ総合,耐久レース/WEC,2,耐久レース/WEC|term|WEC,実践理解：次のうち「WEC」に最も関係が深い内容は？
gpq_04855,F1・クルマ総合,耐久レース/WEC,3,耐久レース/WEC|term|スティント,実践理解：次のうち「スティント」に最も関係が深い内容は？
gpq_04856,F1・クルマ総合,モータースポーツ総合,2,モータースポーツ総合|term|セーフティカー,実践理解：次のうち「セーフティカー」に最も関係が深い内容は？
gpq_04857,F1・クルマ総合,モータースポーツ総合,3,モータースポーツ総合|term|フルコースイエロー,実践理解：次のうち「フルコースイエロー」に最も関係が深い内容は？
gpq_04858,F1・クルマ総合,モータースポーツ総合,2,モータースポーツ総合|term|ローリングスタート,実践理解：次のうち「ローリングスタート」に最も関係が深い内容は？
gpq_04859,F1・クルマ総合,インディカー/NASCAR,3,インディカー/NASCAR|term|インディ500,実践理解：次のうち「インディ500」に最も関係が深い内容は？
gpq_04860,F1・クルマ総合,インディカー/NASCAR,2,インディカー/NASCAR|term|オーバルコース,実践理解：次のうち「オーバルコース」に最も関係が深い内容は？
gpq_04861,F1・クルマ総合,インディカー/NASCAR,2,インディカー/NASCAR|term|NASCAR,実践理解：次のうち「NASCAR」に最も関係が深い内容は？
gpq_04862,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|ドラッグレース,実践理解：次のうち「ドラッグレース」に最も関係が深い内容は？
gpq_04863,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|ジムカーナ,実践理解：次のうち「ジムカーナ」に最も関係が深い内容は？
gpq_04864,F1・クルマ総合,二輪/カート/ドラッグ,1,二輪/カート/ドラッグ|term|カート,実践理解：次のうち「カート」に最も関係が深い内容は？
gpq_04865,F1・クルマ総合,二輪/カート/ドラッグ,2,二輪/カート/ドラッグ|term|MotoGP,実践理解：次のうち「MotoGP」に最も関係が深い内容は？
gpq_04866,F1・クルマ総合,モータースポーツ総合,1,モータースポーツ総合|term|ポールポジション,実践理解：次のうち「ポールポジション」に最も関係が深い内容は？
gpq_04867,F1・クルマ総合,モータースポーツ総合,1,モータースポーツ総合|term|ファステストラップ,実践理解：次のうち「ファステストラップ」に最も関係が深い内容は？
gpq_04868,F1・クルマ総合,モータースポーツ総合,3,モータースポーツ総合|term|トラックリミット,実践理解：次のうち「トラックリミット」に最も関係が深い内容は？
gpq_04869,F1・クルマ総合,モータースポーツ総合,3,モータースポーツ総合|term|HANS,実践理解：次のうち「HANS」に最も関係が深い内容は？
gpq_04870,F1・クルマ総合,耐久レース/WEC,4,耐久レース/WEC|term|BOP,実践理解：次のうち「BOP」に最も関係が深い内容は？
gpq_04871,F1・クルマ総合,WRC/ラリー,2,WRC/ラリー|term|WRC,誤解防止：次のうち「WRC」に最も関係が深い内容は？
gpq_04872,F1・クルマ総合,WRC/ラリー,3,WRC/ラリー|term|ペースノート,誤解防止：次のうち「ペースノート」に最も関係が深い内容は？
gpq_04873,F1・クルマ総合,WRC/ラリー,2,WRC/ラリー|term|コ・ドライバー,誤解防止：次のうち「コ・ドライバー」に最も関係が深い内容は？
gpq_04874,F1・クルマ総合,WRC/ラリー,3,WRC/ラリー|term|スペシャルステージ,誤解防止：次のうち「スペシャルステージ」に最も関係が深い内容は？
gpq_04875,F1・クルマ総合,耐久レース/WEC,2,耐久レース/WEC|term|ル・マン24時間,誤解防止：次のうち「ル・マン24時間」に最も関係が深い内容は？
gpq_04876,F1・クルマ総合,耐久レース/WEC,2,耐久レース/WEC|term|WEC,誤解防止：次のうち「WEC」に最も関係が深い内容は？
gpq_04877,F1・クルマ総合,耐久レース/WEC,3,耐久レース/WEC|term|スティント,誤解防止：次のうち「スティント」に最も関係が深い内容は？
