id,category,difficulty,question,choice1,choice2,choice3,choice4,answer,explanation,era,tags_pipe_separated
gpq_00593,チーム・コンストラクター,3,1974年のコンストラクターズ王者として正しいチームは？,マクラーレン,ウィリアムズ,クーパー,BRM,0,1974年のコンストラクターズチャンピオンはマクラーレンです。,1970s,constructor|champion
gpq_00594,チーム・コンストラクター,3,1975年のコンストラクターズ王者として正しいチームは？,クーパー,BRM,ウィリアムズ,フェラーリ,3,1975年のコンストラクターズチャンピオンはフェラーリです。,1970s,constructor|champion
gpq_00595,チーム・コンストラクター,3,1976年のコンストラクターズ王者として正しいチームは？,フェラーリ,クーパー,ウィリアムズ,BRM,0,1976年のコンストラクターズチャンピオンはフェラーリです。,1970s,constructor|champion
gpq_00596,チーム・コンストラクター,3,1977年のコンストラクターズ王者として正しいチームは？,フェラーリ,ウィリアムズ,クーパー,BRM,0,1977年のコンストラクターズチャンピオンはフェラーリです。,1970s,constructor|champion
gpq_00597,チーム・コンストラクター,3,1978年のコンストラクターズ王者として正しいチームは？,ロータス,BRM,クーパー,ウィリアムズ,0,1978年のコンストラクターズチャンピオンはロータスです。,1970s,constructor|champion
gpq_00598,チーム・コンストラクター,3,1979年のコンストラクターズ王者として正しいチームは？,BRM,ウィリアムズ,クーパー,フェラーリ,3,1979年のコンストラクターズチャンピオンはフェラーリです。,1970s,constructor|champion
gpq_00599,チーム・コンストラクター,2,1980年のコンストラクターズ王者として正しいチームは？,ウィリアムズ,クーパー,BRM,ティレル,0,1980年のコンストラクターズチャンピオンはウィリアムズです。,1980s,constructor|champion
gpq_00600,チーム・コンストラクター,2,1981年のコンストラクターズ王者として正しいチームは？,BRM,クーパー,ウィリアムズ,ティレル,2,1981年のコンストラクターズチャンピオンはウィリアムズです。,1980s,constructor|champion
gpq_00601,チーム・コンストラクター,2,1982年のコンストラクターズ王者として正しいチームは？,クーパー,フェラーリ,BRM,ウィリアムズ,1,1982年のコンストラクターズチャンピオンはフェラーリです。,1980s,constructor|champion
gpq_00602,チーム・コンストラクター,2,1983年のコンストラクターズ王者として正しいチームは？,フェラーリ,BRM,クーパー,ウィリアムズ,0,1983年のコンストラクターズチャンピオンはフェラーリです。,1980s,constructor|champion
gpq_00603,チーム・コンストラクター,2,1984年のコンストラクターズ王者として正しいチームは？,BRM,マクラーレン,クーパー,ウィリアムズ,1,1984年のコンストラクターズチャンピオンはマクラーレンです。,1980s,constructor|champion
gpq_00604,チーム・コンストラクター,2,1985年のコンストラクターズ王者として正しいチームは？,マクラーレン,BRM,ウィリアムズ,クーパー,0,1985年のコンストラクターズチャンピオンはマクラーレンです。,1980s,constructor|champion
gpq_00605,チーム・コンストラクター,2,1986年のコンストラクターズ王者として正しいチームは？,ティレル,ウィリアムズ,クーパー,BRM,1,1986年のコンストラクターズチャンピオンはウィリアムズです。,1980s,constructor|champion
gpq_00606,チーム・コンストラクター,2,1987年のコンストラクターズ王者として正しいチームは？,BRM,クーパー,ウィリアムズ,ティレル,2,1987年のコンストラクターズチャンピオンはウィリアムズです。,1980s,constructor|champion
gpq_00607,チーム・コンストラクター,2,1988年のコンストラクターズ王者として正しいチームは？,ウィリアムズ,クーパー,マクラーレン,BRM,2,1988年のコンストラクターズチャンピオンはマクラーレンです。,1980s,constructor|champion
gpq_00608,チーム・コンストラクター,2,1989年のコンストラクターズ王者として正しいチームは？,BRM,クーパー,マクラーレン,ウィリアムズ,2,1989年のコンストラクターズチャンピオンはマクラーレンです。,1980s,constructor|champion
gpq_00609,チーム・コンストラクター,2,1990年のコンストラクターズ王者として正しいチームは？,BRM,マクラーレン,クーパー,ウィリアムズ,1,1990年のコンストラクターズチャンピオンはマクラーレンです。,1990s,constructor|champion
gpq_00610,チーム・コンストラクター,2,1991年のコンストラクターズ王者として正しいチームは？,クーパー,マクラーレン,ウィリアムズ,BRM,1,1991年のコンストラクターズチャンピオンはマクラーレンです。,1990s,constructor|champion
gpq_00611,チーム・コンストラクター,2,1992年のコンストラクターズ王者として正しいチームは？,ウィリアムズ,ティレル,クーパー,BRM,0,1992年のコンストラクターズチャンピオンはウィリアムズです。,1990s,constructor|champion
gpq_00612,チーム・コンストラクター,2,1993年のコンストラクターズ王者として正しいチームは？,クーパー,BRM,ティレル,ウィリアムズ,3,1993年のコンストラクターズチャンピオンはウィリアムズです。,1990s,constructor|champion
gpq_00613,チーム・コンストラクター,2,1994年のコンストラクターズ王者として正しいチームは？,ティレル,ウィリアムズ,クーパー,BRM,1,1994年のコンストラクターズチャンピオンはウィリアムズです。,1990s,constructor|champion
gpq_00614,チーム・コンストラクター,2,1995年のコンストラクターズ王者として正しいチームは？,ベネトン,BRM,クーパー,ウィリアムズ,0,1995年のコンストラクターズチャンピオンはベネトンです。,1990s,constructor|champion
gpq_00615,チーム・コンストラクター,2,1996年のコンストラクターズ王者として正しいチームは？,ティレル,BRM,ウィリアムズ,クーパー,2,1996年のコンストラクターズチャンピオンはウィリアムズです。,1990s,constructor|champion
gpq_00616,チーム・コンストラクター,2,1997年のコンストラクターズ王者として正しいチームは？,ウィリアムズ,クーパー,ティレル,BRM,0,1997年のコンストラクターズチャンピオンはウィリアムズです。,1990s,constructor|champion
gpq_00617,チーム・コンストラクター,2,1998年のコンストラクターズ王者として正しいチームは？,クーパー,ウィリアムズ,BRM,マクラーレン,3,1998年のコンストラクターズチャンピオンはマクラーレンです。,1990s,constructor|champion
gpq_00618,チーム・コンストラクター,2,1999年のコンストラクターズ王者として正しいチームは？,フェラーリ,クーパー,ウィリアムズ,BRM,0,1999年のコンストラクターズチャンピオンはフェラーリです。,1990s,constructor|champion
gpq_00619,チーム・コンストラクター,2,2000年のコンストラクターズ王者として正しいチームは？,フェラーリ,ウィリアムズ,クーパー,BRM,0,2000年のコンストラクターズチャンピオンはフェラーリです。,2000s,constructor|champion
gpq_00620,チーム・コンストラクター,2,2001年のコンストラクターズ王者として正しいチームは？,クーパー,BRM,ウィリアムズ,フェラーリ,3,2001年のコンストラクターズチャンピオンはフェラーリです。,2000s,constructor|champion
gpq_00621,チーム・コンストラクター,2,2002年のコンストラクターズ王者として正しいチームは？,BRM,ウィリアムズ,クーパー,フェラーリ,3,2002年のコンストラクターズチャンピオンはフェラーリです。,2000s,constructor|champion
gpq_00622,チーム・コンストラクター,2,2003年のコンストラクターズ王者として正しいチームは？,ウィリアムズ,BRM,フェラーリ,クーパー,2,2003年のコンストラクターズチャンピオンはフェラーリです。,2000s,constructor|champion
gpq_00623,チーム・コンストラクター,2,2004年のコンストラクターズ王者として正しいチームは？,ウィリアムズ,フェラーリ,クーパー,BRM,1,2004年のコンストラクターズチャンピオンはフェラーリです。,2000s,constructor|champion
gpq_00624,チーム・コンストラクター,2,2005年のコンストラクターズ王者として正しいチームは？,BRM,ウィリアムズ,ルノー,クーパー,2,2005年のコンストラクターズチャンピオンはルノーです。,2000s,constructor|champion
gpq_00625,チーム・コンストラクター,2,2006年のコンストラクターズ王者として正しいチームは？,ルノー,ウィリアムズ,クーパー,BRM,0,2006年のコンストラクターズチャンピオンはルノーです。,2000s,constructor|champion
gpq_00626,チーム・コンストラクター,2,2007年のコンストラクターズ王者として正しいチームは？,フェラーリ,ウィリアムズ,クーパー,BRM,0,2007年のコンストラクターズチャンピオンはフェラーリです。,2000s,constructor|champion
gpq_00627,チーム・コンストラクター,2,2008年のコンストラクターズ王者として正しいチームは？,フェラーリ,クーパー,ウィリアムズ,BRM,0,2008年のコンストラクターズチャンピオンはフェラーリです。,2000s,constructor|champion
gpq_00628,チーム・コンストラクター,2,2009年のコンストラクターズ王者として正しいチームは？,ブラウンGP,BRM,ウィリアムズ,クーパー,0,2009年のコンストラクターズチャンピオンはブラウンGPです。,2000s,constructor|champion
gpq_00629,チーム・コンストラクター,2,2010年のコンストラクターズ王者として正しいチームは？,ウィリアムズ,レッドブル,BRM,クーパー,1,2010年のコンストラクターズチャンピオンはレッドブルです。,2010s,constructor|champion
gpq_00630,チーム・コンストラクター,2,2011年のコンストラクターズ王者として正しいチームは？,レッドブル,BRM,クーパー,ウィリアムズ,0,2011年のコンストラクターズチャンピオンはレッドブルです。,2010s,constructor|champion
gpq_00631,チーム・コンストラクター,2,2012年のコンストラクターズ王者として正しいチームは？,ウィリアムズ,レッドブル,クーパー,BRM,1,2012年のコンストラクターズチャンピオンはレッドブルです。,2010s,constructor|champion
gpq_00632,チーム・コンストラクター,2,2013年のコンストラクターズ王者として正しいチームは？,レッドブル,BRM,ウィリアムズ,クーパー,0,2013年のコンストラクターズチャンピオンはレッドブルです。,2010s,constructor|champion
gpq_00633,チーム・コンストラクター,2,2014年のコンストラクターズ王者として正しいチームは？,クーパー,メルセデス,BRM,ウィリアムズ,1,2014年のコンストラクターズチャンピオンはメルセデスです。,2010s,constructor|champion
gpq_00634,チーム・コンストラクター,2,2015年のコンストラクターズ王者として正しいチームは？,BRM,メルセデス,ウィリアムズ,クーパー,1,2015年のコンストラクターズチャンピオンはメルセデスです。,2010s,constructor|champion
gpq_00635,チーム・コンストラクター,2,2016年のコンストラクターズ王者として正しいチームは？,クーパー,ウィリアムズ,BRM,メルセデス,3,2016年のコンストラクターズチャンピオンはメルセデスです。,2010s,constructor|champion
gpq_00636,チーム・コンストラクター,2,2017年のコンストラクターズ王者として正しいチームは？,ウィリアムズ,BRM,メルセデス,クーパー,2,2017年のコンストラクターズチャンピオンはメルセデスです。,2010s,constructor|champion
gpq_00637,チーム・コンストラクター,2,2018年のコンストラクターズ王者として正しいチームは？,BRM,クーパー,メルセデス,ウィリアムズ,2,2018年のコンストラクターズチャンピオンはメルセデスです。,2010s,constructor|champion
gpq_00638,チーム・コンストラクター,2,2019年のコンストラクターズ王者として正しいチームは？,ウィリアムズ,クーパー,BRM,メルセデス,3,2019年のコンストラクターズチャンピオンはメルセデスです。,2010s,constructor|champion
gpq_00639,チーム・コンストラクター,2,2020年のコンストラクターズ王者として正しいチームは？,ウィリアムズ,クーパー,メルセデス,BRM,2,2020年のコンストラクターズチャンピオンはメルセデスです。,2020s,constructor|champion
gpq_00640,チーム・コンストラクター,2,2021年のコンストラクターズ王者として正しいチームは？,BRM,クーパー,メルセデス,ウィリアムズ,2,2021年のコンストラクターズチャンピオンはメルセデスです。,2020s,constructor|champion
gpq_00641,チーム・コンストラクター,2,2022年のコンストラクターズ王者として正しいチームは？,レッドブル,ウィリアムズ,BRM,クーパー,0,2022年のコンストラクターズチャンピオンはレッドブルです。,2020s,constructor|champion
gpq_00642,チーム・コンストラクター,2,2023年のコンストラクターズ王者として正しいチームは？,BRM,ウィリアムズ,レッドブル,クーパー,2,2023年のコンストラクターズチャンピオンはレッドブルです。,2020s,constructor|champion
gpq_00643,チーム・コンストラクター,2,2024年のコンストラクターズ王者として正しいチームは？,マクラーレン,BRM,ウィリアムズ,クーパー,0,2024年のコンストラクターズチャンピオンはマクラーレンです。,2020s,constructor|champion
gpq_00644,チーム・コンストラクター,2,2025年のコンストラクターズ王者として正しいチームは？,ウィリアムズ,クーパー,マクラーレン,BRM,2,2025年のコンストラクターズチャンピオンはマクラーレンです。,2020s,constructor|champion
gpq_00645,サーキット・GP,2,シルバーストンがある国はどこ？,アメリカ,アラブ首長国連邦,アルゼンチン,イギリス,3,シルバーストンはイギリスにあり、イギリスGPの舞台として知られます。,all,circuit|country
gpq_00646,サーキット・GP,2,シルバーストンの特徴として最も近いものは？,『スピードの神殿』と呼ばれる高速コース,旧飛行場をルーツに持つ高速サーキット,長いラップと高低差で知られる名コース,狭い市街地で予選順位が非常に重要,1,シルバーストンは旧飛行場をルーツに持つ高速サーキットことが特徴です。,all,circuit|feature
gpq_00647,サーキット・GP,2,モンツァがある国はどこ？,アルゼンチン,イタリア,アメリカ,アラブ首長国連邦,1,モンツァはイタリアにあり、イタリアGPの舞台として知られます。,all,circuit|country
gpq_00648,サーキット・GP,2,モンツァの特徴として最も近いものは？,『スピードの神殿』と呼ばれる高速コース,狭い市街地で予選順位が非常に重要,旧飛行場をルーツに持つ高速サーキット,長いラップと高低差で知られる名コース,0,モンツァは『スピードの神殿』と呼ばれる高速コースことが特徴です。,all,circuit|feature
gpq_00649,サーキット・GP,2,モナコ市街地がある国はどこ？,アメリカ,モナコ,アラブ首長国連邦,アルゼンチン,1,モナコ市街地はモナコにあり、モナコGPの舞台として知られます。,all,circuit|country
gpq_00650,サーキット・GP,2,モナコ市街地の特徴として最も近いものは？,狭い市街地で予選順位が非常に重要,『スピードの神殿』と呼ばれる高速コース,旧飛行場をルーツに持つ高速サーキット,長いラップと高低差で知られる名コース,0,モナコ市街地は狭い市街地で予選順位が非常に重要ことが特徴です。,all,circuit|feature
gpq_00651,サーキット・GP,2,スパ・フランコルシャンがある国はどこ？,アラブ首長国連邦,ベルギー,アルゼンチン,アメリカ,1,スパ・フランコルシャンはベルギーにあり、ベルギーGPの舞台として知られます。,all,circuit|country
gpq_00652,サーキット・GP,2,スパ・フランコルシャンの特徴として最も近いものは？,旧飛行場をルーツに持つ高速サーキット,長いラップと高低差で知られる名コース,『スピードの神殿』と呼ばれる高速コース,狭い市街地で予選順位が非常に重要,1,スパ・フランコルシャンは長いラップと高低差で知られる名コースことが特徴です。,all,circuit|feature
gpq_00653,サーキット・GP,2,鈴鹿がある国はどこ？,日本,アメリカ,アラブ首長国連邦,アルゼンチン,0,鈴鹿は日本にあり、日本GPの舞台として知られます。,all,circuit|country
gpq_00654,サーキット・GP,2,鈴鹿の特徴として最も近いものは？,8の字レイアウトで知られる,狭い市街地で予選順位が非常に重要,旧飛行場をルーツに持つ高速サーキット,『スピードの神殿』と呼ばれる高速コース,0,鈴鹿は8の字レイアウトで知られることが特徴です。,all,circuit|feature
gpq_00655,サーキット・GP,2,インテルラゴスがある国はどこ？,アルゼンチン,アメリカ,ブラジル,アラブ首長国連邦,2,インテルラゴスはブラジルにあり、ブラジル/サンパウロGPの舞台として知られます。,all,circuit|country
gpq_00656,サーキット・GP,2,インテルラゴスの特徴として最も近いものは？,狭い市街地で予選順位が非常に重要,反時計回りで高低差がある,『スピードの神殿』と呼ばれる高速コース,旧飛行場をルーツに持つ高速サーキット,1,インテルラゴスは反時計回りで高低差があることが特徴です。,all,circuit|feature
gpq_00657,サーキット・GP,2,ハンガロリンクがある国はどこ？,アラブ首長国連邦,アメリカ,ハンガリー,アルゼンチン,2,ハンガロリンクはハンガリーにあり、ハンガリーGPの舞台として知られます。,all,circuit|country
gpq_00658,サーキット・GP,2,ハンガロリンクの特徴として最も近いものは？,『スピードの神殿』と呼ばれる高速コース,旧飛行場をルーツに持つ高速サーキット,狭い市街地で予選順位が非常に重要,低速〜中速コーナーが多く抜きにくい,3,ハンガロリンクは低速〜中速コーナーが多く抜きにくいことが特徴です。,all,circuit|feature
gpq_00659,サーキット・GP,2,ヤス・マリーナがある国はどこ？,アルゼンチン,アメリカ,アラブ首長国連邦,イギリス,2,ヤス・マリーナはアラブ首長国連邦にあり、アブダビGPの舞台として知られます。,all,circuit|country
gpq_00660,サーキット・GP,2,ヤス・マリーナの特徴として最も近いものは？,トワイライト/ナイトレースで知られる,旧飛行場をルーツに持つ高速サーキット,狭い市街地で予選順位が非常に重要,『スピードの神殿』と呼ばれる高速コース,0,ヤス・マリーナはトワイライト/ナイトレースで知られることが特徴です。,all,circuit|feature
gpq_00661,サーキット・GP,2,マリーナベイ市街地がある国はどこ？,シンガポール,アラブ首長国連邦,アルゼンチン,アメリカ,0,マリーナベイ市街地はシンガポールにあり、シンガポールGPの舞台として知られます。,all,circuit|country
gpq_00662,サーキット・GP,2,マリーナベイ市街地の特徴として最も近いものは？,旧飛行場をルーツに持つ高速サーキット,ナイトレースの市街地コース,狭い市街地で予選順位が非常に重要,『スピードの神殿』と呼ばれる高速コース,1,マリーナベイ市街地はナイトレースの市街地コースことが特徴です。,all,circuit|feature
gpq_00663,サーキット・GP,2,アルバートパークがある国はどこ？,アラブ首長国連邦,アルゼンチン,オーストラリア,アメリカ,2,アルバートパークはオーストラリアにあり、オーストラリアGPの舞台として知られます。,all,circuit|country
gpq_00664,サーキット・GP,2,アルバートパークの特徴として最も近いものは？,狭い市街地で予選順位が非常に重要,公園内を利用した半常設コース,旧飛行場をルーツに持つ高速サーキット,『スピードの神殿』と呼ばれる高速コース,1,アルバートパークは公園内を利用した半常設コースことが特徴です。,all,circuit|feature
gpq_00665,サーキット・GP,2,バーレーン・インターナショナルがある国はどこ？,アメリカ,アルゼンチン,バーレーン,アラブ首長国連邦,2,バーレーン・インターナショナルはバーレーンにあり、バーレーンGPの舞台として知られます。,all,circuit|country
gpq_00666,サーキット・GP,2,バーレーン・インターナショナルの特徴として最も近いものは？,狭い市街地で予選順位が非常に重要,旧飛行場をルーツに持つ高速サーキット,砂漠地域にある常設サーキット,『スピードの神殿』と呼ばれる高速コース,2,バーレーン・インターナショナルは砂漠地域にある常設サーキットことが特徴です。,all,circuit|feature
gpq_00667,サーキット・GP,2,ジェッダ市街地がある国はどこ？,アルゼンチン,サウジアラビア,アラブ首長国連邦,アメリカ,1,ジェッダ市街地はサウジアラビアにあり、サウジアラビアGPの舞台として知られます。,all,circuit|country
gpq_00668,サーキット・GP,2,ジェッダ市街地の特徴として最も近いものは？,高速市街地コース,旧飛行場をルーツに持つ高速サーキット,狭い市街地で予選順位が非常に重要,『スピードの神殿』と呼ばれる高速コース,0,ジェッダ市街地は高速市街地コースことが特徴です。,all,circuit|feature
gpq_00669,サーキット・GP,2,ザントフォールトがある国はどこ？,アメリカ,アルゼンチン,アラブ首長国連邦,オランダ,3,ザントフォールトはオランダにあり、オランダGPの舞台として知られます。,all,circuit|country
gpq_00670,サーキット・GP,2,ザントフォールトの特徴として最も近いものは？,狭い市街地で予選順位が非常に重要,旧飛行場をルーツに持つ高速サーキット,『スピードの神殿』と呼ばれる高速コース,バンク角のあるコーナーで知られる,3,ザントフォールトはバンク角のあるコーナーで知られることが特徴です。,all,circuit|feature
gpq_00671,サーキット・GP,2,カタロニアがある国はどこ？,アラブ首長国連邦,スペイン,アメリカ,アルゼンチン,1,カタロニアはスペインにあり、スペインGPの舞台として知られます。,all,circuit|country
gpq_00672,サーキット・GP,2,カタロニアの特徴として最も近いものは？,旧飛行場をルーツに持つ高速サーキット,『スピードの神殿』と呼ばれる高速コース,狭い市街地で予選順位が非常に重要,空力評価の目安として使われることが多い,3,カタロニアは空力評価の目安として使われることが多いことが特徴です。,all,circuit|feature
gpq_00673,サーキット・GP,2,レッドブル・リンクがある国はどこ？,アルゼンチン,アメリカ,オーストリア,アラブ首長国連邦,2,レッドブル・リンクはオーストリアにあり、オーストリアGPの舞台として知られます。,all,circuit|country
gpq_00674,サーキット・GP,2,レッドブル・リンクの特徴として最も近いものは？,『スピードの神殿』と呼ばれる高速コース,旧飛行場をルーツに持つ高速サーキット,狭い市街地で予選順位が非常に重要,短いラップと高低差が特徴,3,レッドブル・リンクは短いラップと高低差が特徴ことが特徴です。,all,circuit|feature
gpq_00675,サーキット・GP,2,ジル・ヴィルヌーヴがある国はどこ？,アルゼンチン,アメリカ,カナダ,アラブ首長国連邦,2,ジル・ヴィルヌーヴはカナダにあり、カナダGPの舞台として知られます。,all,circuit|country
gpq_00676,サーキット・GP,2,ジル・ヴィルヌーヴの特徴として最も近いものは？,旧飛行場をルーツに持つ高速サーキット,壁に近いブレーキング区間が多い,狭い市街地で予選順位が非常に重要,『スピードの神殿』と呼ばれる高速コース,1,ジル・ヴィルヌーヴは壁に近いブレーキング区間が多いことが特徴です。,all,circuit|feature
gpq_00677,サーキット・GP,2,エルマノス・ロドリゲスがある国はどこ？,アラブ首長国連邦,メキシコ,アメリカ,アルゼンチン,1,エルマノス・ロドリゲスはメキシコにあり、メキシコシティGPの舞台として知られます。,all,circuit|country
gpq_00678,サーキット・GP,2,エルマノス・ロドリゲスの特徴として最も近いものは？,狭い市街地で予選順位が非常に重要,標高が高く空気が薄い,旧飛行場をルーツに持つ高速サーキット,『スピードの神殿』と呼ばれる高速コース,1,エルマノス・ロドリゲスは標高が高く空気が薄いことが特徴です。,all,circuit|feature
gpq_00679,サーキット・GP,2,COTAがある国はどこ？,アルゼンチン,アラブ首長国連邦,イギリス,アメリカ,3,COTAはアメリカにあり、アメリカGPの舞台として知られます。,all,circuit|country
gpq_00680,サーキット・GP,2,COTAの特徴として最も近いものは？,旧飛行場をルーツに持つ高速サーキット,狭い市街地で予選順位が非常に重要,『スピードの神殿』と呼ばれる高速コース,オースティンにある反時計回りの常設コース,3,COTAはオースティンにある反時計回りの常設コースことが特徴です。,all,circuit|feature
gpq_00681,サーキット・GP,2,ラスベガス・ストリップがある国はどこ？,アラブ首長国連邦,アルゼンチン,イギリス,アメリカ,3,ラスベガス・ストリップはアメリカにあり、ラスベガスGPの舞台として知られます。,all,circuit|country
gpq_00682,サーキット・GP,2,ラスベガス・ストリップの特徴として最も近いものは？,『スピードの神殿』と呼ばれる高速コース,市街地ナイトレース,旧飛行場をルーツに持つ高速サーキット,狭い市街地で予選順位が非常に重要,1,ラスベガス・ストリップは市街地ナイトレースことが特徴です。,all,circuit|feature
gpq_00683,サーキット・GP,2,イモラがある国はどこ？,イタリア,アルゼンチン,アメリカ,アラブ首長国連邦,0,イモラはイタリアにあり、エミリア・ロマーニャGPの舞台として知られます。,all,circuit|country
gpq_00684,サーキット・GP,2,イモラの特徴として最も近いものは？,歴史的な高速サーキット,『スピードの神殿』と呼ばれる高速コース,狭い市街地で予選順位が非常に重要,旧飛行場をルーツに持つ高速サーキット,0,イモラは歴史的な高速サーキットことが特徴です。,all,circuit|feature
gpq_00685,サーキット・GP,2,富士スピードウェイがある国はどこ？,アメリカ,アルゼンチン,アラブ首長国連邦,日本,3,富士スピードウェイは日本にあり、日本GPの舞台として知られます。,all,circuit|country
gpq_00686,サーキット・GP,2,富士スピードウェイの特徴として最も近いものは？,狭い市街地で予選順位が非常に重要,長いホームストレートが特徴,『スピードの神殿』と呼ばれる高速コース,旧飛行場をルーツに持つ高速サーキット,1,富士スピードウェイは長いホームストレートが特徴ことが特徴です。,all,circuit|feature
gpq_00687,サーキット・GP,2,ホッケンハイムリンクがある国はどこ？,アルゼンチン,ドイツ,アラブ首長国連邦,アメリカ,1,ホッケンハイムリンクはドイツにあり、ドイツGPの舞台として知られます。,all,circuit|country
gpq_00688,サーキット・GP,2,ホッケンハイムリンクの特徴として最も近いものは？,狭い市街地で予選順位が非常に重要,旧飛行場をルーツに持つ高速サーキット,時代によりレイアウトが大きく変わった,『スピードの神殿』と呼ばれる高速コース,2,ホッケンハイムリンクは時代によりレイアウトが大きく変わったことが特徴です。,all,circuit|feature
gpq_00689,サーキット・GP,2,ニュルブルクリンクがある国はどこ？,ドイツ,アルゼンチン,アメリカ,アラブ首長国連邦,0,ニュルブルクリンクはドイツにあり、ドイツ/ヨーロッパGPの舞台として知られます。,all,circuit|country
gpq_00690,サーキット・GP,2,ニュルブルクリンクの特徴として最も近いものは？,狭い市街地で予選順位が非常に重要,『スピードの神殿』と呼ばれる高速コース,北コースの歴史でも有名,旧飛行場をルーツに持つ高速サーキット,2,ニュルブルクリンクは北コースの歴史でも有名ことが特徴です。,all,circuit|feature
gpq_00691,サーキット・GP,2,エストリルがある国はどこ？,アラブ首長国連邦,ポルトガル,アルゼンチン,アメリカ,1,エストリルはポルトガルにあり、ポルトガルGPの舞台として知られます。,all,circuit|country
gpq_00692,サーキット・GP,2,エストリルの特徴として最も近いものは？,『スピードの神殿』と呼ばれる高速コース,1980〜90年代にポルトガルGPで使われた,旧飛行場をルーツに持つ高速サーキット,狭い市街地で予選順位が非常に重要,1,エストリルは1980〜90年代にポルトガルGPで使われたことが特徴です。,all,circuit|feature
gpq_00693,サーキット・GP,2,アデレード市街地がある国はどこ？,アルゼンチン,アラブ首長国連邦,オーストラリア,アメリカ,2,アデレード市街地はオーストラリアにあり、オーストラリアGPの舞台として知られます。,all,circuit|country
gpq_00694,サーキット・GP,2,アデレード市街地の特徴として最も近いものは？,狭い市街地で予選順位が非常に重要,『スピードの神殿』と呼ばれる高速コース,旧飛行場をルーツに持つ高速サーキット,かつて最終戦の舞台として知られた,3,アデレード市街地はかつて最終戦の舞台として知られたことが特徴です。,all,circuit|feature
gpq_00695,サーキット・GP,2,セパンがある国はどこ？,マレーシア,アルゼンチン,アメリカ,アラブ首長国連邦,0,セパンはマレーシアにあり、マレーシアGPの舞台として知られます。,all,circuit|country
gpq_00696,サーキット・GP,2,セパンの特徴として最も近いものは？,旧飛行場をルーツに持つ高速サーキット,『スピードの神殿』と呼ばれる高速コース,狭い市街地で予選順位が非常に重要,高温多湿と広いコース幅で知られた,3,セパンは高温多湿と広いコース幅で知られたことが特徴です。,all,circuit|feature
gpq_00697,サーキット・GP,2,イスタンブール・パークがある国はどこ？,アラブ首長国連邦,アメリカ,トルコ,アルゼンチン,2,イスタンブール・パークはトルコにあり、トルコGPの舞台として知られます。,all,circuit|country
gpq_00698,サーキット・GP,2,イスタンブール・パークの特徴として最も近いものは？,旧飛行場をルーツに持つ高速サーキット,狭い市街地で予選順位が非常に重要,『スピードの神殿』と呼ばれる高速コース,ターン8で有名,3,イスタンブール・パークはターン8で有名ことが特徴です。,all,circuit|feature
gpq_00699,サーキット・GP,2,上海インターナショナルがある国はどこ？,中国,アルゼンチン,アメリカ,アラブ首長国連邦,0,上海インターナショナルは中国にあり、中国GPの舞台として知られます。,all,circuit|country
gpq_00700,サーキット・GP,2,上海インターナショナルの特徴として最も近いものは？,狭い市街地で予選順位が非常に重要,旧飛行場をルーツに持つ高速サーキット,『上』の字をモチーフにしたレイアウト,『スピードの神殿』と呼ばれる高速コース,2,上海インターナショナルは『上』の字をモチーフにしたレイアウトことが特徴です。,all,circuit|feature
gpq_00701,ドライバー,2,ルイス・ハミルトンについて、『F1デビューチーム』として正しいものは？,マクラーレン,ウィリアムズ,フェラーリ,メルセデス,0,ハミルトンは2007年にマクラーレンからF1デビューしました。,2000s,driver|fact
gpq_00702,ドライバー,2,ルイス・ハミルトンについて、『F1初優勝レース』として正しいものは？,2009年イギリスGP,2008年ブラジルGP,2007年カナダGP,2007年ハンガリーGP,2,ハミルトンのF1初優勝は2007年カナダGPです。,2000s,driver|fact
gpq_00703,ドライバー,2,マックス・フェルスタッペンについて、『F1デビューチーム』として正しいものは？,メルセデス,ルノー,トロ・ロッソ,レッドブル,2,フェルスタッペンは2015年にトロ・ロッソからデビューしました。,2010s,driver|fact
gpq_00704,ドライバー,2,マックス・フェルスタッペンについて、『F1初優勝レース』として正しいものは？,2017年マレーシアGP,2021年アブダビGP,2016年スペインGP,2015年モナコGP,2,フェルスタッペンは2016年スペインGPでF1初優勝を飾りました。,2010s,driver|fact
gpq_00705,ドライバー,2,セバスチャン・ベッテルについて、『F1初優勝レース』として正しいものは？,2010年アブダビGP,2008年イタリアGP,2009年中国GP,2007年カナダGP,1,ベッテルの初優勝はトロ・ロッソ時代の2008年イタリアGPです。,2000s,driver|fact
gpq_00706,ドライバー,2,フェルナンド・アロンソについて、『初タイトル獲得チーム』として正しいものは？,フェラーリ,ミナルディ,マクラーレン,ルノー,3,アロンソは2005年にルノーで初タイトルを獲得しました。,2000s,driver|fact
gpq_00707,ドライバー,2,ジェンソン・バトンについて、『王者になったチーム』として正しいものは？,ホンダ,ウィリアムズ,マクラーレン,ブラウンGP,3,バトンは2009年にブラウンGPで王者になりました。,2000s,driver|fact
gpq_00708,ドライバー,2,ニコ・ロズベルグについて、『王者になった年』として正しいものは？,2017年,2015年,2016年,2014年,2,ニコ・ロズベルグは2016年にF1王者になりました。,2010s,driver|fact
gpq_00709,ドライバー,2,キミ・ライコネンについて、『愛称』として正しいものは？,マジック,アイスマン,ハニーバジャー,教授,1,ライコネンは『アイスマン』の愛称で知られます。,2000s,driver|fact
